album_id,genre,image_tensor
16,0,"tensor([[[-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         ...,
         [-2.1179, -2.1179, -2.1179,  ...,  0.7762,  0.7762,  0.7762],
         [-2.1179, -2.1179, -2.1179,  ...,  0.7591,  0.7591,  0.7591],
         [-2.1179, -2.1179, -2.1179,  ...,  0.7077,  0.7077,  0.7077]],

        [[-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         ...,
         [-2.0357, -2.0357, -2.0357,  ...,  0.9230,  0.9230,  0.9230],
         [-2.0357, -2.0357, -2.0357,  ...,  0.9055,  0.9055,  0.9055],
         [-2.0357, -2.0357, -2.0357,  ...,  0.8529,  0.8529,  0.8529]],

        [[-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         ...,
         [-1.8044, -1.8044, -1.8044,  ...,  1.1411,  1.1411,  1.1411],
         [-1.8044, -1.8044, -1.8044,  ...,  1.1237,  1.1237,  1.1237],
         [-1.8044, -1.8044, -1.8044,  ...,  1.0714,  1.0714,  1.0714]]])"
17,0,"tensor([[[-2.1008, -2.1008, -2.1008,  ..., -1.8268, -1.8439, -1.8610],
         [-2.0837, -2.1008, -2.1179,  ..., -1.8782, -1.8782, -1.8782],
         [-2.0837, -2.1008, -2.1179,  ..., -1.8610, -1.8610, -1.8782],
         ...,
         [-2.0837, -2.1008, -2.1179,  ..., -2.0494, -2.0665, -2.0665],
         [-2.0837, -2.1008, -2.1179,  ..., -2.0665, -2.0665, -2.0665],
         [-2.0837, -2.1008, -2.1179,  ..., -2.0665, -2.0665, -2.0665]],

        [[-2.0182, -2.0182, -2.0182,  ..., -1.7381, -1.7556, -1.7731],
         [-2.0007, -2.0182, -2.0357,  ..., -1.7906, -1.7906, -1.7906],
         [-2.0007, -2.0182, -2.0357,  ..., -1.7731, -1.7731, -1.7906],
         ...,
         [-2.0007, -2.0182, -2.0357,  ..., -1.9657, -1.9832, -1.9832],
         [-2.0007, -2.0182, -2.0357,  ..., -1.9832, -1.9832, -1.9832],
         [-2.0007, -2.0182, -2.0357,  ..., -1.9832, -1.9832, -1.9832]],

        [[-1.7870, -1.7870, -1.7870,  ..., -1.5081, -1.5256, -1.5430],
         [-1.7696, -1.7870, -1.8044,  ..., -1.5604, -1.5604, -1.5604],
         [-1.7696, -1.7870, -1.8044,  ..., -1.5430, -1.5430, -1.5604],
         ...,
         [-1.7696, -1.7870, -1.8044,  ..., -1.7347, -1.7522, -1.7522],
         [-1.7696, -1.7870, -1.8044,  ..., -1.7522, -1.7522, -1.7522],
         [-1.7696, -1.7870, -1.8044,  ..., -1.7522, -1.7522, -1.7522]]])"
19,0,"tensor([[[0.0912, 0.1426, 0.1426,  ..., 2.0092, 1.9407, 1.7694],
         [0.0912, 0.1426, 0.0912,  ..., 1.9920, 1.9235, 1.7523],
         [0.0741, 0.1254, 0.0741,  ..., 1.9749, 1.9064, 1.7352],
         ...,
         [1.7865, 1.9235, 1.9578,  ..., 2.0092, 1.9920, 1.9749],
         [1.7694, 1.9235, 1.9749,  ..., 2.0263, 2.0092, 1.9920],
         [1.7523, 1.8893, 1.9407,  ..., 2.0434, 2.0263, 2.0092]],

        [[0.1352, 0.1877, 0.1877,  ..., 1.9734, 1.9034, 1.6933],
         [0.1352, 0.1877, 0.1352,  ..., 1.9559, 1.9034, 1.7283],
         [0.1176, 0.1702, 0.1176,  ..., 1.9384, 1.9034, 1.7283],
         ...,
         [1.9559, 2.0959, 2.1310,  ..., 2.2185, 2.2010, 2.1835],
         [1.9384, 2.1134, 2.1660,  ..., 2.2360, 2.2185, 2.2010],
         [1.9734, 2.1134, 2.1660,  ..., 2.2535, 2.2360, 2.2185]],

        [[0.7402, 0.7925, 0.7925,  ..., 0.4614, 0.5485, 0.6356],
         [0.7402, 0.7925, 0.7402,  ..., 0.4614, 0.5834, 0.6879],
         [0.7228, 0.7751, 0.7228,  ..., 0.4788, 0.6182, 0.7751],
         ...,
         [2.2566, 2.3786, 2.3960,  ..., 2.3786, 2.3611, 2.3437],
         [2.2566, 2.3786, 2.4308,  ..., 2.3960, 2.3786, 2.3611],
         [2.2740, 2.3960, 2.4134,  ..., 2.4134, 2.3960, 2.3786]]])"
20,1,"tensor([[[0.6049, 0.6906, 0.8276,  ..., 1.8037, 1.8379, 1.8550],
         [0.6221, 0.6734, 0.8104,  ..., 1.8379, 1.8208, 1.7865],
         [0.6392, 0.6906, 0.7933,  ..., 1.8722, 1.8550, 1.8208],
         ...,
         [1.2899, 1.4098, 1.4440,  ..., 2.1804, 2.1462, 2.1462],
         [1.2385, 1.3584, 1.4440,  ..., 2.1975, 2.1804, 2.1119],
         [1.2214, 1.3413, 1.4954,  ..., 2.1804, 2.2147, 2.1462]],

        [[0.2402, 0.3277, 0.4678,  ..., 1.4832, 1.4832, 1.4832],
         [0.2577, 0.3102, 0.4678,  ..., 1.4657, 1.4657, 1.4482],
         [0.2752, 0.3277, 0.4503,  ..., 1.4657, 1.4832, 1.5007],
         ...,
         [0.8880, 1.0105, 1.0630,  ..., 1.8333, 1.7983, 1.7983],
         [0.8354, 0.9580, 1.0630,  ..., 1.8508, 1.8333, 1.7633],
         [0.8179, 0.9405, 1.1155,  ..., 1.8333, 1.8683, 1.7983]],

        [[0.1999, 0.2522, 0.3742,  ..., 1.1934, 1.1585, 1.1237],
         [0.2173, 0.2173, 0.3393,  ..., 1.1585, 1.1411, 1.1062],
         [0.2173, 0.2173, 0.3045,  ..., 1.1062, 1.1411, 1.1759],
         ...,
         [0.6705, 0.7925, 0.8099,  ..., 1.5594, 1.5245, 1.5245],
         [0.6182, 0.7402, 0.7925,  ..., 1.5768, 1.5594, 1.4897],
         [0.6008, 0.7228, 0.8448,  ..., 1.5594, 1.5942, 1.5245]]])"
23,1,"tensor([[[-0.8164, -1.0219, -0.9020,  ..., -1.9638, -1.9980, -1.9980],
         [-1.0904, -0.7993, -0.9534,  ..., -2.0152, -2.0323, -2.0152],
         [-1.0219, -0.9877, -1.0562,  ..., -1.9980, -2.0323, -2.0494],
         ...,
         [ 1.4098,  2.0092,  2.0948,  ..., -1.9295, -2.0323, -2.0323],
         [-1.4500, -0.1828,  1.1700,  ..., -1.8439, -2.0152, -1.9980],
         [-1.9809, -1.8953, -1.5699,  ..., -1.8268, -1.9980, -2.0152]],

        [[ 0.9580,  1.0980,  1.0630,  ..., -0.5651, -0.6001, -0.6001],
         [ 1.1155,  0.9930,  1.0630,  ..., -0.5826, -0.6001, -0.5826],
         [ 1.0805,  1.0805,  1.1155,  ..., -0.5301, -0.5651, -0.5826],
         ...,
         [ 1.6057,  2.2535,  2.3761,  ..., -1.9657, -2.0007, -1.9482],
         [-1.3354, -0.0399,  1.3782,  ..., -1.9307, -2.0182, -1.9132],
         [-1.8782, -1.8256, -1.4580,  ..., -1.9657, -2.0182, -1.9482]],

        [[ 1.5420,  1.6291,  1.6814,  ...,  0.1128,  0.0779,  0.0779],
         [ 1.4897,  1.4897,  1.5071,  ...,  0.0953,  0.0605,  0.0953],
         [ 1.5420,  1.5420,  1.5420,  ...,  0.1302,  0.1128,  0.0779],
         ...,
         [ 1.8557,  2.4831,  2.5877,  ..., -1.7522, -1.7347, -1.6127],
         [-0.9678,  0.2871,  1.6291,  ..., -1.7522, -1.7347, -1.5081],
         [-1.4210, -1.4210, -1.1073,  ..., -1.8044, -1.7347, -1.4907]]])"
24,0,"tensor([[[-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         ...,
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179]],

        [[-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         ...,
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357]],

        [[-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         ...,
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044]]])"
25,3,"tensor([[[ 0.2282,  0.3309, -0.0972,  ..., -0.4054, -0.4226, -0.4739],
         [ 0.2796,  0.2282, -0.2856,  ..., -0.4054, -0.3883, -0.4226],
         [-0.0287,  0.0227, -0.9363,  ..., -0.4054, -0.3712, -0.3712],
         ...,
         [-0.5082, -0.5082, -0.4911,  ..., -1.1589, -1.1247, -1.0904],
         [-0.4226, -0.4739, -0.5082,  ..., -1.1418, -1.1247, -1.0904],
         [-0.4226, -0.4568, -0.4911,  ..., -1.1418, -1.1247, -1.0904]],

        [[ 0.8529,  0.9755,  0.2752,  ...,  0.3102,  0.2927,  0.2402],
         [ 0.8354,  0.8179,  0.0126,  ...,  0.3102,  0.3277,  0.2927],
         [ 0.4678,  0.5378, -0.6877,  ...,  0.3102,  0.3452,  0.3452],
         ...,
         [-0.3725, -0.3725, -0.3550,  ..., -1.0553, -1.0203, -0.9853],
         [-0.2850, -0.3375, -0.3725,  ..., -1.0378, -1.0203, -0.9853],
         [-0.2850, -0.3200, -0.3550,  ..., -1.0378, -1.0203, -0.9853]],

        [[ 1.1759,  1.3677,  0.6182,  ...,  0.9668,  0.9494,  0.8971],
         [ 1.1934,  1.2282,  0.3916,  ...,  0.9668,  0.9842,  0.9494],
         [ 0.8448,  0.9842, -0.2881,  ...,  0.9668,  1.0017,  1.0017],
         ...,
         [-0.0790, -0.0790, -0.0615,  ..., -0.7936, -0.7587, -0.7238],
         [ 0.0082, -0.0441, -0.0790,  ..., -0.7761, -0.7587, -0.7238],
         [ 0.0082, -0.0267, -0.0615,  ..., -0.7761, -0.7587, -0.7238]]])"
26,2,"tensor([[[ 0.3823,  0.0398,  0.0912,  ..., -0.2684, -0.2684, -0.2684],
         [ 0.2453,  0.0398,  0.2282,  ..., -0.2684, -0.2684, -0.2684],
         [ 0.3481,  0.2282,  0.2967,  ..., -0.2684, -0.2684, -0.2684],
         ...,
         [ 1.2728,  1.2557,  1.1872,  ..., -0.6109, -0.5938, -0.6109],
         [ 1.1872,  1.1529,  1.1187,  ..., -0.4568, -0.4397, -0.4568],
         [ 1.1015,  1.0844,  1.0844,  ..., -0.4054, -0.4054, -0.3883]],

        [[-0.1275, -0.5126, -0.4426,  ..., -0.8102, -0.8102, -0.8102],
         [-0.3200, -0.5126, -0.3025,  ..., -0.8102, -0.8102, -0.8102],
         [-0.2500, -0.3550, -0.2500,  ..., -0.8102, -0.8102, -0.8102],
         ...,
         [ 1.2206,  1.2031,  1.1331,  ..., -1.1954, -1.1604, -1.1604],
         [ 1.1331,  1.0980,  1.0630,  ..., -1.1253, -1.1253, -1.1429],
         [ 1.0455,  1.0280,  1.0280,  ..., -1.1253, -1.1253, -1.1429]],

        [[-0.4798, -0.9156, -0.9156,  ..., -0.9504, -0.9504, -0.9504],
         [-0.6715, -0.9156, -0.7936,  ..., -0.9504, -0.9504, -0.9504],
         [-0.6367, -0.7936, -0.7238,  ..., -0.9504, -0.9504, -0.9504],
         ...,
         [ 0.9842,  0.9668,  0.8971,  ..., -1.1944, -1.1421, -1.1247],
         [ 0.8971,  0.8622,  0.8274,  ..., -1.1944, -1.1944, -1.1944],
         [ 0.8099,  0.7925,  0.7925,  ..., -1.2293, -1.2641, -1.2641]]])"
27,4,"tensor([[[-1.0219, -1.0219, -1.0219,  ..., -1.3130, -1.2788, -1.2788],
         [-1.0048, -1.0219, -1.0390,  ..., -1.2617, -1.2274, -1.2274],
         [-1.0562, -1.0390, -1.0219,  ..., -1.1932, -1.1760, -1.1760],
         ...,
         [-1.8097, -1.7754, -1.5185,  ..., -1.8953, -1.9124, -1.8953],
         [-1.7583, -1.9124, -1.6898,  ..., -1.8953, -1.8953, -1.8953],
         [-1.5528, -1.8610, -1.7754,  ..., -1.9295, -1.9124, -1.9295]],

        [[-0.4251, -0.4251, -0.4251,  ..., -0.4951, -0.4601, -0.4601],
         [-0.3901, -0.4076, -0.4251,  ..., -0.4601, -0.4251, -0.4251],
         [-0.4076, -0.3901, -0.3901,  ..., -0.4076, -0.3901, -0.3725],
         ...,
         [-1.0903, -1.0553, -0.8277,  ..., -1.2304, -1.2479, -1.2304],
         [-1.0378, -1.1954, -1.0028,  ..., -1.1954, -1.1954, -1.1954],
         [-0.8277, -1.1429, -1.1078,  ..., -1.2304, -1.2129, -1.2304]],

        [[-0.4101, -0.4101, -0.4101,  ..., -0.3055, -0.2707, -0.2707],
         [-0.3753, -0.3927, -0.4101,  ..., -0.2532, -0.2184, -0.2184],
         [-0.3927, -0.3927, -0.3753,  ..., -0.2010, -0.1835, -0.1661],
         ...,
         [-1.3513, -1.2990, -1.0376,  ..., -1.1596, -1.1596, -1.1596],
         [-1.2990, -1.4384, -1.2293,  ..., -1.0898, -1.1073, -1.0898],
         [-1.0898, -1.4036, -1.3164,  ..., -1.1073, -1.0898, -1.1073]]])"
28,0,"tensor([[[-1.9980, -2.0323, -2.0837,  ..., -2.1179, -2.1179, -2.1179],
         [-1.9980, -2.0323, -2.0837,  ..., -2.1179, -2.1179, -2.1179],
         [-1.9980, -2.0323, -2.0837,  ..., -2.1179, -2.1179, -2.1179],
         ...,
         [-2.0665, -2.0837, -2.1008,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1008, -2.1008, -2.1008,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1008,  ..., -2.1179, -2.1179, -2.1179]],

        [[-2.0007, -2.0182, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0007, -2.0182, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0007, -2.0182, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         ...,
         [-1.9832, -2.0007, -2.0182,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0182, -2.0182, -2.0182,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0182,  ..., -2.0357, -2.0357, -2.0357]],

        [[-1.7347, -1.7696, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.7347, -1.7696, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.7347, -1.7696, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         ...,
         [-1.7522, -1.7696, -1.7870,  ..., -1.8044, -1.8044, -1.8044],
         [-1.7870, -1.7870, -1.7870,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.7870,  ..., -1.8044, -1.8044, -1.8044]]])"
29,0,"tensor([[[ 1.4440,  1.4098,  1.0844,  ..., -0.4568,  1.5982,  2.1975],
         [ 2.0263,  1.9920,  1.4954,  ..., -0.1486,  1.9920,  2.1804],
         [ 2.1975,  2.1633,  1.9920,  ..., -1.0904,  0.3823,  0.5022],
         ...,
         [-1.9638, -1.9638, -1.9809,  ..., -0.7479, -1.4672, -0.8507],
         [-1.9809, -1.9467, -1.9467,  ...,  0.6049,  0.3823, -0.5253],
         [-1.9638, -1.9638, -1.9638,  ..., -0.1999, -1.6384, -1.9809]],

        [[ 1.6057,  1.5707,  1.2381,  ..., -0.3375,  1.7633,  2.3761],
         [ 2.2010,  2.1660,  1.6583,  ..., -0.0224,  2.1660,  2.3585],
         [ 2.3761,  2.3410,  2.1660,  ..., -0.9853,  0.5203,  0.6429],
         ...,
         [-1.8782, -1.8782, -1.8957,  ..., -0.6352, -1.3704, -0.7402],
         [-1.8957, -1.8606, -1.8606,  ...,  0.7479,  0.5203, -0.4076],
         [-1.8782, -1.8782, -1.8782,  ..., -0.0749, -1.5455, -1.8957]],

        [[ 1.8208,  1.7860,  1.4548,  ..., -0.1138,  1.9777,  2.5877],
         [ 2.4134,  2.3786,  1.8731,  ...,  0.1999,  2.3786,  2.5703],
         [ 2.5877,  2.5529,  2.3786,  ..., -0.7587,  0.7402,  0.8622],
         ...,
         [-1.6476, -1.6476, -1.6650,  ..., -0.4101, -1.1421, -0.5147],
         [-1.6650, -1.6302, -1.6302,  ...,  0.9668,  0.7402, -0.1835],
         [-1.6476, -1.6476, -1.6476,  ...,  0.1476, -1.3164, -1.6650]]])"
30,2,"tensor([[[ 1.8550,  1.8550,  1.8550,  ...,  2.1975,  2.1975,  2.0948],
         [ 1.8550,  1.8550,  1.8550,  ...,  2.1804,  2.1975,  2.1290],
         [ 1.8550,  1.8550,  1.8550,  ...,  2.1804,  2.1290,  2.0434],
         ...,
         [ 1.8379,  1.8379,  1.8379,  ..., -1.6213, -1.6213, -1.6213],
         [ 1.8379,  1.8379,  1.8379,  ..., -1.6213, -1.6213, -1.6213],
         [ 1.8208,  1.8379,  1.8550,  ..., -1.6213, -1.6213, -1.6213]],

        [[ 2.0434,  2.0434,  2.0434,  ...,  2.4111,  2.4111,  2.3060],
         [ 2.0434,  2.0434,  2.0434,  ...,  2.3936,  2.4111,  2.3410],
         [ 2.0434,  2.0434,  2.0434,  ...,  2.3936,  2.3410,  2.2535],
         ...,
         [ 2.0259,  2.0259,  2.0259,  ..., -1.5280, -1.5280, -1.5280],
         [ 2.0259,  2.0259,  2.0259,  ..., -1.5280, -1.5280, -1.5280],
         [ 2.0084,  2.0259,  2.0434,  ..., -1.5280, -1.5280, -1.5280]],

        [[ 2.2914,  2.2914,  2.2914,  ...,  2.6051,  2.6051,  2.5006],
         [ 2.2914,  2.2914,  2.2914,  ...,  2.5877,  2.6051,  2.5354],
         [ 2.2914,  2.2914,  2.2914,  ...,  2.5877,  2.5354,  2.4483],
         ...,
         [ 2.2740,  2.2740,  2.2740,  ..., -1.3339, -1.3339, -1.3339],
         [ 2.2740,  2.2740,  2.2740,  ..., -1.3339, -1.3339, -1.3339],
         [ 2.2566,  2.2740,  2.2914,  ..., -1.3339, -1.3339, -1.3339]]])"
32,1,"tensor([[[-0.9363, -1.1932, -1.3130,  ...,  0.2111,  0.2624,  0.2282],
         [-1.1932, -1.1932, -1.2617,  ...,  0.3309,  0.2624,  0.2796],
         [-1.3302, -1.2103, -1.1932,  ...,  0.3652,  0.3138,  0.2967],
         ...,
         [-1.5528, -1.6042, -1.6555,  ...,  0.2111,  0.1083,  0.1083],
         [-1.5528, -1.6042, -1.6555,  ...,  0.1597,  0.1083,  0.1254],
         [-1.5528, -1.6042, -1.6555,  ...,  0.1254,  0.1254,  0.0912]],

        [[-1.1954, -1.4405, -1.5105,  ..., -0.1450, -0.1099, -0.1450],
         [-1.4230, -1.4230, -1.4755,  ..., -0.0224, -0.0924, -0.0924],
         [-1.5105, -1.4230, -1.4230,  ...,  0.0126, -0.0574, -0.0749],
         ...,
         [-1.5805, -1.6155, -1.6506,  ..., -0.1800, -0.2850, -0.2850],
         [-1.5805, -1.6155, -1.6506,  ..., -0.2325, -0.2850, -0.2675],
         [-1.5805, -1.6155, -1.6506,  ..., -0.2675, -0.2675, -0.3025]],

        [[-1.1944, -1.3861, -1.4036,  ..., -0.5670, -0.4973, -0.5147],
         [-1.3861, -1.3513, -1.3687,  ..., -0.4450, -0.4973, -0.4624],
         [-1.4210, -1.3164, -1.3164,  ..., -0.4275, -0.4450, -0.4450],
         ...,
         [-1.4559, -1.4733, -1.4733,  ..., -0.6193, -0.7238, -0.7238],
         [-1.4559, -1.4733, -1.4733,  ..., -0.6715, -0.7238, -0.7064],
         [-1.4559, -1.4733, -1.4733,  ..., -0.7064, -0.7064, -0.7413]]])"
33,3,"tensor([[[2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         ...,
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489]],

        [[2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         ...,
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286]],

        [[2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         ...,
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400]]])"
34,1,"tensor([[[-0.9363, -0.9192, -0.9020,  ...,  0.9646,  0.9646,  0.9132],
         [-0.9192, -0.9020, -0.8849,  ...,  0.8447,  0.9303,  0.9988],
         [-0.9020, -0.8849, -0.8678,  ...,  0.5878,  0.7248,  0.8789],
         ...,
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179]],

        [[-0.5476, -0.5301, -0.5126,  ...,  0.8179,  0.8354,  0.8704],
         [-0.5301, -0.5126, -0.4951,  ...,  0.8004,  0.7829,  0.8004],
         [-0.5126, -0.4951, -0.4776,  ...,  0.5903,  0.6779,  0.7129],
         ...,
         [-2.0182, -2.0182, -2.0182,  ..., -1.9832, -1.9832, -1.9832],
         [-2.0182, -2.0182, -2.0182,  ..., -1.9832, -1.9832, -1.9832],
         [-2.0182, -2.0182, -2.0182,  ..., -1.9832, -1.9832, -1.9832]],

        [[-0.5147, -0.4973, -0.4798,  ...,  0.8099,  0.7925,  0.7925],
         [-0.4973, -0.4798, -0.4624,  ...,  0.8099,  0.8448,  0.8971],
         [-0.4798, -0.4624, -0.4450,  ...,  0.7054,  0.8099,  0.8622],
         ...,
         [-1.7522, -1.7522, -1.7522,  ..., -1.7347, -1.7347, -1.7347],
         [-1.7522, -1.7522, -1.7522,  ..., -1.7347, -1.7347, -1.7347],
         [-1.7522, -1.7522, -1.7522,  ..., -1.7347, -1.7347, -1.7347]]])"
35,4,"tensor([[[-1.6042, -1.7583, -1.6384,  ...,  1.2899,  1.2214,  1.1872],
         [-1.5528, -1.7240, -1.5699,  ...,  1.2557,  1.1529,  1.0159],
         [-1.5357, -1.7754, -1.7583,  ...,  1.1700,  1.0844,  1.1872],
         ...,
         [ 0.2796, -0.3712, -1.5357,  ..., -1.6384, -1.6898, -1.5528],
         [ 0.3309, -0.0116, -1.3473,  ..., -1.5699, -1.6555, -1.6555],
         [ 0.0569, -0.3027, -1.2445,  ..., -1.5870, -1.5699, -1.6727]],

        [[-1.5105, -1.6681, -1.5455,  ...,  1.1681,  1.1155,  1.0630],
         [-1.4580, -1.6331, -1.4755,  ...,  1.1506,  1.0455,  0.8880],
         [-1.4405, -1.6856, -1.6681,  ...,  1.0630,  0.9755,  1.0630],
         ...,
         [ 0.2402, -0.3725, -1.4755,  ..., -1.5455, -1.5980, -1.4580],
         [ 0.2402, -0.0049, -1.2829,  ..., -1.4755, -1.5630, -1.5630],
         [-0.0749, -0.3375, -1.1954,  ..., -1.4930, -1.4755, -1.5805]],

        [[-1.2816, -1.4384, -1.3164,  ..., -1.2293, -1.2467, -1.2293],
         [-1.2293, -1.4036, -1.2467,  ..., -1.2641, -1.3339, -1.4036],
         [-1.2119, -1.4559, -1.4384,  ..., -1.3513, -1.4210, -1.3164],
         ...,
         [-1.4036, -1.2293, -1.5604,  ..., -1.3513, -1.4036, -1.2641],
         [-1.2641, -0.9504, -1.4559,  ..., -1.2816, -1.3687, -1.3687],
         [-1.4036, -1.2467, -1.3687,  ..., -1.2990, -1.2816, -1.3861]]])"
37,0,"tensor([[[-1.8439, -1.8439, -1.8268,  ..., -1.8268, -1.8439, -1.8439],
         [-1.8782, -1.8782, -1.8610,  ..., -1.8439, -1.8268, -1.8268],
         [-1.8439, -1.8782, -1.8610,  ..., -1.8268, -1.8439, -1.8610],
         ...,
         [-1.8953, -1.8610, -1.8439,  ..., -1.6898, -1.7240, -1.7240],
         [-1.8782, -1.8782, -1.8439,  ..., -1.7240, -1.6898, -1.7240],
         [-1.8782, -1.8953, -1.8782,  ..., -1.7412, -1.7240, -1.7069]],

        [[-1.7906, -1.7906, -1.7731,  ..., -1.7556, -1.7731, -1.7731],
         [-1.8256, -1.8256, -1.8081,  ..., -1.7731, -1.7556, -1.7556],
         [-1.7906, -1.8256, -1.8081,  ..., -1.7556, -1.7731, -1.7906],
         ...,
         [-1.8081, -1.7731, -1.7556,  ..., -1.6681, -1.7031, -1.7031],
         [-1.7906, -1.7906, -1.7556,  ..., -1.7031, -1.6681, -1.7031],
         [-1.7906, -1.8081, -1.7906,  ..., -1.7206, -1.7031, -1.6856]],

        [[-1.5430, -1.5430, -1.5256,  ..., -1.5604, -1.5779, -1.5779],
         [-1.5779, -1.5779, -1.5604,  ..., -1.5779, -1.5604, -1.5604],
         [-1.5430, -1.5779, -1.5604,  ..., -1.5604, -1.5779, -1.5953],
         ...,
         [-1.5779, -1.5430, -1.5256,  ..., -1.4907, -1.5256, -1.5256],
         [-1.5604, -1.5604, -1.5256,  ..., -1.5256, -1.4907, -1.5256],
         [-1.5604, -1.5779, -1.5604,  ..., -1.5430, -1.5256, -1.5081]]])"
